MODEL VERSION,MSE THRESHOLD,DETECTED MSE,IS ANOMALY
14,0.05088653401825481,0.0005309737151822146,False
14,0.05088653401825481,0.0007615624242349757,False
14,0.05088653401825481,0.0007987276479833153,False
14,0.05088653401825481,0.0005659076894944904,False
14,0.05088653401825481,0.0005369743185603821,False
14,0.05088653401825481,0.0005821891145903534,False
14,0.05088653401825481,0.0006622095768404941,False
14,0.05088653401825481,0.044526486104356354,False
14,0.05088653401825481,0.05101863405585229,True
14,0.05088653401825481,0.09686329901209212,True
14,0.05088653401825481,0.09778241271094676,True
14,0.05088653401825481,0.09661478432031607,True
14,0.05088653401825481,0.09661192831756125,True
14,0.05088653401825481,0.10041725962474518,True
14,0.05088653401825481,0.09567065474383277,True
15,0.060718318289641984,0.10073443639122777,True
15,0.060718318289641984,0.10072153001133446,True
15,0.060718318289641984,0.10057711484083078,True
15,0.060718318289641984,0.10070341378664376,True
15,0.060718318289641984,0.11164138801822467,True
15,0.060718318289641984,0.08930500639564178,True
15,0.060718318289641984,0.08884332943871484,True
15,0.060718318289641984,0.09050689702181948,True
15,0.060718318289641984,0.10649730525450861,True
15,0.060718318289641984,0.0923075329946565,True
15,0.060718318289641984,0.09137921319420707,True
15,0.060718318289641984,0.10337490699494342,True
15,0.060718318289641984,0.09677269525283494,True
15,0.060718318289641984,0.09672064583947922,True
15,0.060718318289641984,0.10103922599180305,True
15,0.060718318289641984,0.0956787227041122,True
15,0.060718318289641984,0.09677239413602433,True
15,0.06829880552680527,0.1103921480863622,True
16,0.06829880552680527,0.09535844404078093,True
16,0.06829880552680527,0.08651743094713163,True
16,0.06829880552680527,0.08344397666570623,True
16,0.06829880552680527,0.09064839113243538,True
16,0.06829880552680527,0.09073972867428469,True
16,0.06829880552680527,0.09433500296244228,True
16,0.06829880552680527,0.0943947457382832,True
16,0.06829880552680527,0.09591409247133126,True
16,0.06829880552680527,0.09702581375358715,True
16,0.06829880552680527,0.09012723084825264,True
16,0.06829880552680527,0.09278152683092854,True
16,0.06829880552680527,0.09317641416392324,True
16,0.06829880552680527,0.0887814298887541,True
16,0.06829880552680527,0.08396625980116708,True
16,0.06829880552680527,0.09508413983284515,True
16,0.06829880552680527,0.09016071464955015,True
16,0.06829880552680527,0.09489676330190615,True
16,0.06829880552680527,0.10700120736789141,True
16,0.06829880552680527,0.10698367015043218,True
16,0.06829880552680527,0.10404679783207398,True
16,0.06829880552680527,0.10410139388969156,True
16,0.06829880552680527,0.10402605623542374,True
16,0.06829880552680527,0.08487358825397047,True
16,0.06829880552680527,0.09007616932357476,True
16,0.06829880552680527,0.09061343545299713,True
16,0.06829880552680527,0.09726449046515559,True
16,0.06829880552680527,0.09331289629290025,True
16,0.06829880552680527,0.09332542113867118,True
16,0.06829880552680527,0.09547768766217324,True
